timestamp,sbe_receive_time_us,orderbook_update_time_us,arbitrage_detection_time_us,total_processing_time_us,updates_processed,opportunities_found,best_profit_percentage,avg_profit_percentage,symbol
2025-05-18 23:43:39.283,0,132,0,132,1,0,0,0,SOLUSDT
2025-05-18 23:43:39.384,0,65,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:43:39.415,0,41,0,42,1,0,0,0,USDTARS
2025-05-18 23:43:39.484,0,96,0,97,1,0,0,0,SOLUSDT
2025-05-18 23:43:39.582,0,44,0,44,1,0,0,0,SOLUSDT
2025-05-18 23:43:39.683,0,65,0,65,1,0,0,0,SOLUSDT
2025-05-18 23:43:39.783,0,35,0,35,1,0,0,0,SOLUSDT
2025-05-18 23:43:39.983,0,73,0,73,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.083,0,66,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.183,0,56,0,56,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.284,0,45,0,46,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.382,0,28,0,29,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.414,0,24,0,24,1,0,0,0,USDTARS
2025-05-18 23:43:40.483,0,74,0,75,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.584,0,69,0,69,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.683,0,55,0,57,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.784,0,71,0,72,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.883,0,53,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:40.983,0,73,0,73,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.083,0,52,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.182,0,14,0,14,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.215,0,49,0,50,1,0,0,0,USDTARS
2025-05-18 23:43:41.284,0,75,0,76,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.484,0,68,0,69,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.583,0,64,0,65,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.683,0,63,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.783,0,51,0,52,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.883,0,80,0,80,1,0,0,0,SOLUSDT
2025-05-18 23:43:41.983,0,53,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.085,0,66,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.183,0,48,0,49,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.283,0,85,0,86,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.383,0,35,0,36,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.483,0,14,0,14,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.582,0,21,0,21,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.683,0,32,0,32,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.783,0,47,0,48,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.883,0,55,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:42.983,0,47,0,48,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.081,0,64,0,64,1,0,0,0,SOLARS
2025-05-18 23:43:43.082,0,18,0,18,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.185,0,76,0,77,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.287,0,89,0,89,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.384,0,83,0,84,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.486,0,68,0,68,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.579,0,48,0,49,1,0,0,0,SOLARS
2025-05-18 23:43:43.583,0,36,0,37,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.683,0,68,0,69,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.783,0,40,0,40,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.883,0,65,0,65,1,0,0,0,SOLUSDT
2025-05-18 23:43:43.983,0,66,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.085,0,61,0,62,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.183,0,55,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.283,0,79,0,79,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.384,0,71,0,72,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.484,0,46,0,47,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.584,0,30,0,30,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.682,0,42,0,43,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.780,0,57,0,58,1,0,0,0,SOLARS
2025-05-18 23:43:44.783,0,58,0,58,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.885,0,60,0,60,1,0,0,0,SOLUSDT
2025-05-18 23:43:44.979,0,51,0,52,1,0,0,0,SOLARS
2025-05-18 23:43:44.983,0,37,0,37,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.079,0,61,0,61,1,0,0,0,SOLARS
2025-05-18 23:43:45.084,0,44,0,45,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.179,0,50,0,51,1,0,0,0,SOLARS
2025-05-18 23:43:45.182,0,31,0,31,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.284,0,46,0,47,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.315,0,39,0,40,1,0,0,0,USDTARS
2025-05-18 23:43:45.383,0,63,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.483,0,71,0,71,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.584,0,73,0,74,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.683,0,66,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.784,0,44,0,44,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.883,0,62,0,62,1,0,0,0,SOLUSDT
2025-05-18 23:43:45.983,0,65,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.083,0,54,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.183,0,73,0,73,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.283,0,63,0,63,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.386,0,56,0,57,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.483,0,54,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.583,0,56,0,57,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.683,0,50,0,50,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.784,0,30,0,30,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.883,0,66,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:43:46.988,0,86,0,86,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.083,0,50,0,51,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.185,0,93,0,94,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.214,0,19,0,19,1,0,0,0,USDTARS
2025-05-18 23:43:47.283,0,64,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.382,0,21,0,21,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.482,0,7,0,7,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.583,0,18,0,18,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.683,0,73,0,74,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.784,0,58,0,59,1,0,0,0,SOLUSDT
2025-05-18 23:43:47.983,0,70,0,71,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.083,0,67,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.183,0,87,0,88,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.283,0,50,0,51,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.383,0,60,0,61,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.484,0,87,0,88,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.583,0,72,0,73,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.683,0,52,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.784,0,65,0,65,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.883,0,29,0,29,1,0,0,0,SOLUSDT
2025-05-18 23:43:48.983,0,101,0,102,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.083,0,46,0,46,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.183,0,53,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.284,0,44,0,45,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.385,0,59,0,60,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.483,0,59,0,59,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.583,0,67,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.683,0,41,0,41,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.783,0,59,0,59,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.884,0,52,0,52,1,0,0,0,SOLUSDT
2025-05-18 23:43:49.984,0,30,0,30,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.083,0,66,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.183,0,41,0,42,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.283,0,61,0,61,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.407,0,67,0,68,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.485,0,37,0,38,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.584,0,58,0,58,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.683,0,45,0,46,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.784,0,55,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.883,0,46,0,46,1,0,0,0,SOLUSDT
2025-05-18 23:43:50.984,0,75,0,75,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.082,0,9,0,10,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.182,0,63,0,63,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.284,0,27,0,27,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.379,0,59,0,60,1,0,0,0,SOLARS
2025-05-18 23:43:51.382,0,19,0,19,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.485,0,38,0,38,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.683,0,72,0,73,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.783,0,43,0,43,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.883,0,209,0,210,1,0,0,0,SOLUSDT
2025-05-18 23:43:51.983,0,54,0,54,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.083,0,66,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.183,0,67,0,68,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.283,0,61,0,62,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.384,0,58,0,58,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.483,0,68,0,68,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.582,0,18,0,18,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.682,0,23,0,24,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.784,0,55,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.883,0,79,0,79,1,0,0,0,SOLUSDT
2025-05-18 23:43:52.983,0,94,0,95,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.083,0,64,0,65,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.184,0,25,0,25,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.283,0,53,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.316,0,44,0,44,1,0,0,0,USDTARS
2025-05-18 23:43:53.384,0,76,0,77,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.483,0,87,0,88,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.584,0,69,0,69,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.683,0,58,0,58,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.783,0,64,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.883,0,80,0,80,1,0,0,0,SOLUSDT
2025-05-18 23:43:53.983,0,45,0,45,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.083,0,64,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.184,0,94,0,94,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.286,0,108,0,108,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.384,0,53,0,54,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.483,0,218,0,219,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.585,0,50,0,50,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.683,0,48,0,48,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.785,0,56,0,57,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.886,0,62,0,63,1,0,0,0,SOLUSDT
2025-05-18 23:43:54.983,0,41,0,41,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.083,0,109,0,109,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.184,0,64,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.286,0,16,0,16,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.383,0,37,0,37,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.483,0,56,0,56,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.583,0,53,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.683,0,60,0,61,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.784,0,188,0,189,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.883,0,36,0,37,1,0,0,0,SOLUSDT
2025-05-18 23:43:55.983,0,87,0,88,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.083,0,34,0,34,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.183,0,65,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.286,0,42,0,43,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.383,0,38,0,38,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.483,0,65,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.583,0,34,0,34,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.683,0,60,0,61,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.783,0,31,0,31,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.883,0,105,0,106,1,0,0,0,SOLUSDT
2025-05-18 23:43:56.983,0,32,0,33,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.015,0,60,0,60,1,0,0,0,USDTARS
2025-05-18 23:43:57.083,0,59,0,60,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.183,0,62,0,62,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.284,0,55,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.383,0,58,0,58,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.483,0,13,0,13,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.582,0,19,0,19,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.685,0,42,0,43,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.783,0,30,0,31,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.885,0,48,0,49,1,0,0,0,SOLUSDT
2025-05-18 23:43:57.983,0,30,0,30,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.085,0,63,0,63,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.185,0,45,0,45,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.286,0,55,0,56,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.383,0,42,0,42,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.483,0,56,0,57,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.583,0,49,0,50,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.685,0,60,0,60,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.784,0,43,0,43,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.883,0,53,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:43:58.984,0,44,0,44,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.086,0,55,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.188,0,55,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.284,0,32,0,32,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.315,0,44,0,44,1,0,0,0,USDTARS
2025-05-18 23:43:59.385,0,89,0,89,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.484,0,54,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.582,0,31,0,31,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.683,0,70,0,71,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.785,0,49,0,51,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.883,0,48,0,48,1,0,0,0,SOLUSDT
2025-05-18 23:43:59.983,0,59,0,60,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.083,0,65,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.185,0,80,0,81,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.283,0,50,0,50,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.383,0,53,0,54,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.483,0,50,0,50,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.683,0,59,0,60,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.784,0,50,0,50,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.883,0,42,0,42,1,0,0,0,SOLUSDT
2025-05-18 23:44:00.983,0,55,0,56,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.082,0,29,0,29,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.183,0,34,0,35,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.283,0,36,0,37,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.383,0,45,0,45,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.483,0,46,0,46,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.582,0,37,0,37,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.682,0,18,0,18,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.782,0,45,0,45,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.883,0,54,0,55,1,0,0,0,SOLUSDT
2025-05-18 23:44:01.983,0,75,0,75,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.083,0,63,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.186,0,80,0,80,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.283,0,43,0,44,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.383,0,90,0,90,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.483,0,66,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.582,0,23,0,23,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.683,0,23,0,23,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.785,0,20,0,20,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.882,0,23,0,23,1,0,0,0,SOLUSDT
2025-05-18 23:44:02.983,0,52,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.083,0,51,0,51,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.186,0,66,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.284,0,61,0,62,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.385,0,66,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.483,0,39,0,40,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.583,0,97,0,98,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.683,0,46,0,47,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.784,0,76,0,76,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.882,0,35,0,36,1,0,0,0,SOLUSDT
2025-05-18 23:44:03.983,0,89,0,90,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.090,0,84,0,84,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.190,0,75,0,75,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.284,0,51,0,52,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.393,0,51,0,52,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.483,0,44,0,44,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.597,0,76,0,76,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.691,0,39,0,39,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.796,0,66,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.883,0,54,0,54,1,0,0,0,SOLUSDT
2025-05-18 23:44:04.983,0,63,0,63,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.083,0,98,0,99,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.184,0,62,0,63,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.283,0,53,0,53,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.315,0,45,0,46,1,0,0,0,USDTARS
2025-05-18 23:44:05.383,0,79,0,79,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.483,0,57,0,57,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.583,0,62,0,63,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.683,0,32,0,33,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.784,0,69,0,70,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.887,0,42,0,42,1,0,0,0,SOLUSDT
2025-05-18 23:44:05.993,0,32,0,32,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.086,0,58,0,59,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.184,0,62,0,62,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.282,0,62,0,62,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.384,0,180,0,180,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.484,0,41,0,41,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.582,0,34,0,35,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.682,0,66,0,66,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.784,0,36,0,36,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.883,0,47,0,48,1,0,0,0,SOLUSDT
2025-05-18 23:44:06.983,0,66,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.083,0,47,0,47,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.183,0,56,0,56,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.283,0,60,0,60,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.383,0,57,0,57,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.482,0,12,0,12,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.582,0,18,0,18,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.684,0,24,0,24,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.883,0,58,0,59,1,0,0,0,SOLUSDT
2025-05-18 23:44:07.983,0,52,0,52,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.082,0,32,0,32,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.182,0,26,0,26,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.284,0,63,0,64,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.382,0,37,0,37,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.485,0,84,0,85,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.583,0,41,0,42,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.688,0,209,0,210,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.783,0,38,0,39,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.883,0,73,0,74,1,0,0,0,SOLUSDT
2025-05-18 23:44:08.986,0,66,0,67,1,0,0,0,SOLUSDT
2025-05-18 23:44:09.084,0,46,0,47,1,0,0,0,SOLUSDT
